block_number,sqrt_price_x96
16450659,1957041287935269238377224924131003
16453059,1951163472832122901465274146157459
16455459,1949476972606067087653905917348416
16457859,1947762924404677081408981991676531
16460259,1964116365864816262623082117797112
16462659,1960862220595398201185175772149767
16465059,1966496471148234601245997173694083
16467459,1960885133834458195162758552604646
16469859,1962608926167910065225657258953544
16472259,1960379368427405832841760094131239
16474659,1957358617761000189849943350648299
16477059,1969856099440761481955356283894535
16479459,1974904940749312248353951871938673
16481859,2013743438632171009932420934584514
16484259,2009046555058198147229976461050905
16486659,1967580537401174626228281630319746
16489059,1968638301891034144444980547244716
16491459,1969582136660836503255730406648313
16493859,1979349172605936547102148300360207
16496259,1992077284083044762768586519657929
16498659,1997510371224273833056795299586784
16501059,1985620406875564735460926611409596
16503459,1981250873060491787034998706789655
16505859,1997250199453820745762804891611055
16508259,2001121424340290330872737795677525
16510659,1983122153730026496734053302536820
16513059,1975358937423628848478110932912901
16515459,1954416305224472889617955972050832
16517859,1959182175370651735875737306474894
16520259,1988303428215126642478258373168455
16522659,2010136340330481930598944239214142
16525059,2002415279184303766449308910268102
16527459,1991658278289185258174448046194256
16529859,1995063261797226454011520908287947
16532259,1993589608712867338375341623189901
16534659,1988624297002968863060287021660145
16537059,1956653306384506167465320589720452
16539459,1941347600214711846164686636940643
16541859,1946549339370767923365081530396960
16544259,1947898165618870260846514209915786
16546659,1956417218268530878936604194923829
16549059,1949139268531310099511586965662740
16551459,1941322595344693505290921656306006
16553859,1947142203231669757276133528921663
16556259,1933144727663685205921022762996853
16558659,1933024057695173133062926921652354
16561059,1940758419950942186557590295815887
16563459,1947767646400428834059992572260555
16565859,1962117798088790904499105110771426
16568259,1961780251222925798572751714036332
16570659,1967132326166182467210148029963656
16573059,1975449574364250401715407675841165
16575459,1960163029675848336576565508611879
16577859,1961142355282037366503539987123640
16580259,1937284849139104787458695482905734
16582659,1935288788813184366171134400772855
16585059,1947058440476537235234148154174875
16587459,1949630267618447681446355790233656
16589859,1961616594608578756550703967124388
16592259,1960973850562760473452666715863862
16594659,2014456068034080561281126774220119
16597059,2011601124371493366524274957580292
16599459,2026021917505839713200676776975057
16601859,2039401676208329788825465714373489
16604259,2030846406041708405760526072131720
16606659,2031286402541997395063230134899406
16609059,2020644213338756922023693927170649
16611459,2024048995366129862390137451092842
16613859,2021394096095612869123131847284528
16616259,2037677247395747577504931695384247
16618659,2036532398282289485902549025005410
16621059,2065651339022426435100328238330922
16623459,2041921120299451635172688938511388
16625859,2045807965348663481035463557577843
16628259,2019824245035458987009674715168533
16630659,2012515545435874396073973633953276
16633059,2015063788561303066240243958466256
16635459,1994180279124886228094817372545914
16637859,1928861954916434927124599857826514
16640259,1931198102264801199698422627161035
16642659,1912038390549294361964752622030314
16645059,1949308273111763629122497889765909
16647459,1940891478777757715335310451984390
16649859,1923705894379067194876464025129289
16652259,1923549664178810234477265796124980
16654659,1925011262134881685968914044442383
16657059,1925539730643865662354649149292679
16659459,1924754194899714162269047439048033
16661859,1924915281199125654349110986515993
16664259,1929316891518757623761169816370670
16666659,1938437817470722903098800577501968
16669059,1913484460700789191475340287794182
16671459,1923804241890009557547081531563126
16673859,1917179657498150817845269769658598
16676259,1931826574839305906498235082824055
16678659,1934539742063069350480989080206831
16681059,1962914613170898571881198417242321
16683459,1953663668073713157377595227020986
16685859,1970736781154782461587105096725837
16688259,1936819768187123484169399724627855
16690659,1941636723785379041054692426941654
16693059,1953539591481319995978298079681235
16695459,1951671897726361060831154029095835
16697859,1952764815251874412366830656575014
16700259,1983677706401610602574261720480252
16702659,1980081687662441935468250201921983
16705059,1980030271799734074403899353471415
16707459,1993085032026771904461097436661675
16709859,1978344462510679838672130437060403
16712259,1977680076009812981829946378175817
16714659,1959888167704677522604392471363887
16717059,1956350877560275694917722443424123
16719459,1955834672961006510883309750262978
16721859,1970791639866572106063906282766925
16724259,1962726341142448478382200937007342
16726659,1958219718568422773397903882897203
16729059,1964029826314776801620903576316081
16731459,1954867489251553269218513178657718
16733859,1948705307134235172401316533600721
16736259,1955229856596390782524112156647873
16738659,1950185842577877238050056248279540
16741059,1959006660231762615971124150052633
16743459,1954510812370037099437091954255751
16745859,1998393120864394208592737285758320
16748259,1999867580219588973933911652733164
16750659,2006451974247846821422234740598267
16753059,2002971638030906408133253084918135
16755459,1999646470129733839300418396067884
16757859,2007742157442400865098430530006242
16760259,1999462143500352533117013161819922
16762659,1997875017571421790040332436913818
16765059,2000515085138462493985115652066736
16767459,2005402216184113882550709189675176
16769859,1999745810948247694397077198411821
16772259,2000224847999619145875354838103735
16774659,1998063058480720108747195712246344
16777059,2002341351829918538243207123220932
16779459,2012617263263047858233738867217622
16781859,2010537981119431174393075306890397
16784259,2012428906111655273185038416330571
16786659,2015870092594574115370770104389700
16789059,2018852910368949448498836843785959
16791459,2019351111266291540225729446007976
16793859,2091397359521826341695673949103433
16796259,2113980863098056063979386365710300
16798659,2111370319044892965054524654591425
16801059,2088680220158602495470996386797389
16803459,1958338118330903772200066302452380
16805859,2004532480727538666047344760396833
16808259,2021753953195227199252717109100547
16810659,2011476399560494067218380715116484
16813059,2019703972325667650655790745258160
16815459,1977640033928341529231607074834142
16817859,1968075851708519870951746854669494
16820259,1937104991794580203486569739799046
16822659,1931073380422781867147153655845268
16825059,1933824792206769614496020201603207
16827459,1887010157224631329374337092576185
16829859,1920751687376892950980730640520121
16832259,1917208171390284147384617805490229
16834659,1969724652321652771564771665822511
16837059,1951477525556790247727685217583427
16839459,1949564988976844071972221600456177
16841859,1944495354979048804530832217909167
16844259,1935382496690443509335953334802381
16846659,1910380070992378524742176418241738
16849059,1908435084979548882614161387706323
16851459,1856407502871750336871020552285421
16853859,1858586848850865884006340689221115
16856259,1873758742871055097263385402285834
16858659,1876333607356533377022795343372157
16861059,1876613021770131294701571591454363
16863459,1859356432352199513192065142576306
16865859,1876067230204350152739781276335348
16868259,1879240267775619206705694233734413
16870659,1887507764994720832655504991855813
16873059,1889827284249563191023963096757093
16875459,1886077399064184019199475430450894
16877859,1873476462616978426263264560926633
16880259,1866243633313607328975825102697145
16882659,1870795967940716267386279855279146
16885059,1879146489589904646085691237518847
16887459,1897356402179246216669804219917211
16889859,1891483306189472882081826877575128
16892259,1864747535139413628870313267157669
16894659,1860485060125932672003680439307973
16897059,1872219409999636518023327035417387
16899459,1885611110420162312957552488941202
16901859,1889319542247275342312558025279894
16904259,1894461500169832125112809890999662
16906659,1910143210114335104776533905784521
16909059,1893119350144943763325579135654348
16911459,1877760899961829050327894283351346
16913859,1884538454158823770634806454421315
16916259,1884365574283985484906961602495696
16918659,1883490253775385026261688411417984
16921059,1917835521907441214044107307406555
16923459,1912814474294580922977217302619938
16925859,1902286842916999268322938800770109
16928259,1878475383171342486492318036086538
16930659,1872149360489370080835694666238728
16933059,1863306225746492243905803698789874
16935459,1865247359412274221550080022545801
16937859,1869666752050489057001421582379934
16940259,1865961438609341953663150174268464
16942659,1870149221525068774538412230309157
16945059,1865562737873949391006347164157480
16947459,1857744236921339803847434218108204
16949859,1855949488181571716225803803945007
16952259,1855778146357269220284165734228993
16954659,1853776224934604344273382297422169
16957059,1856187696025415402903718973947525
16959459,1856630322148611438587540991630810
16961859,1860310960556719738719392245605295
16964259,1875535698158270894509848239699342
16966659,1878145665423605655997931344603368
16969059,1863432799935354950806872809042590
16971459,1860729860289913872822640128454837
16973859,1859474543724163514901153245167730
16976259,1834259360585260071449083294681575
16978659,1833418674290752658444383885049448
16981059,1811526734352391140707724316989440
16983459,1817893660233744975131688518146318
16985859,1811874298120374076230022140854382
16988259,1826461579775668185634183230055328
16990659,1829995961504977830942659896061428
16993059,1831546082566680947429939799193645
16995459,1838613164198689560523189092003340
16997859,1839193719430036111795515886375502
17000259,1838116968197907984000948567671357
17002659,1832296691854547090915255598746287
17005059,1833210951495477197139763438046621
17007459,1838152400256345711790196713182251
17009859,1847321244816074043151687101850657
17012259,1847559768864072388702916739551375
17014659,1840678545591859225856174562460564
17017059,1837562029366896686349949592581897
17019459,1818444653897525582027466466452228
17021859,1802275763393729822906140348355081
17024259,1807955232626697362518246767879462
17026659,1813884480558082913237881519867564
17029059,1834888663967863524692803173113488
17031459,1830258335954289428173006855789079
17033859,1814678212311988490980358266827667
17036259,1810269154148360935794427320280421
17038659,1770277999879273101408142998769440
17041059,1768038512142733625357608271264557
17043459,1718939342466138939659010789085891
17045859,1726103928694672844748408896061449
17048259,1727219091691374659221384933454781
17050659,1733703677404727630825824273724093
17053059,1728033811874501716027867608350990
17055459,1730623608222725387788627672713713
17057859,1729972304780541128296178171479390
17060259,1733190546836312383321256417634737
17062659,1719718974512515405092318658140695
17065059,1732065026219144776398917330802905
17067459,1741299858155286131213220658707858
17069859,1739016185333905887565708071260478
17072259,1727985618757973918709915825863461
17074659,1729389478736160494119011008477403
17077059,1727008534642383535014660220630920
17079459,1772491503420465418177824120069858
17081859,1777201419209704334205722531115757
17084259,1794307744906099115306407271775126
17086659,1793483703696023020521784857703119
17089059,1800617684334512370081225897450619
17091459,1796253379183096023625908069475662
17093859,1807245471037007431904428671220726
17096259,1825831919368368648144170679190280
17098659,1841438692847906376957068517851512
17101059,1841107605967023804390662740402940
17103459,1826079823659474049542292642145230
17105859,1840009273665094574970363355577589
17108259,1831924884373322001097105918592260
17110659,1837124080041884072039728248806372
17113059,1831364422539727811217158800453643
17115459,1843854850843493747376427920054968
17117859,1850143605644217606001292595935132
17120259,1850587731338141967892966431520368
17122659,1858934388696967975179386333058106
17125059,1844739192253290934347624719245718
17127459,1831858773357356641160428504891318
17129859,1814776739497253421272712536739706
17132259,1795836868990607470267278771607751
17134659,1814530100807740144476492363828547
17137059,1824580438322709829218522150376796
17139459,1803973201032962374827187888757813
17141859,1814370873842248026568894692477183
17144259,1812442841766566317102173006278259
17146659,1818927114687863710825302519728199
17149059,1818721674694784896943384671132749
17151459,1818652882823976466429337531564928
17153859,1814740174091732899306001228249083
17156259,1818920795502081785826436084055387
17158659,1817137526003947818622365823950763
17161059,1815379251376599209333855208822778
17163459,1843794490194344853749467838193155
17165859,1845412393150113573192749221131584
17168259,1856973337099975855848551831377844
17170659,1851568884529924292805760596691382
17173059,1851133072417338258663435607527844
17175459,1831310018500015409396480315453228
17177859,1835805006176170149706155594759320
17180259,1837918548627902103347629829735040
17182659,1834823507198572188855665134049304
17185059,1816018818989018327654121587655510
17187459,1818099531879701809420759450084881
17189859,1828252527513079568656274212585175
17192259,1818362145745003271605830737546200
17194659,1812786431278129593591377268303669
17197059,1774801514564508666968589403865269
17199459,1786284359521909839068294321597298
17201859,1813176591109011735850223490219437
17204259,1819019280519099930533836003594813
17206659,1815638969598134372388071292493102
17209059,1808441611672407994460323413142025
17211459,1811143828939682299264086178441872
17213859,1831901033535643771251170046516387
17216259,1837497055618364961661080733303786
17218659,1845112450945859763202477744821739
17221059,1849999021315742971548302581677227
17223459,1846997194080758896475002578991700
17225859,1845291208395579790049299908939641
17228259,1846705507172538741703472905815575
17230659,1829224120238485569981293855783855
17233059,1847903295636051611098700213816314
17235459,1852039955538519477237663252124003
17237859,1868109996736070680516250674480387
17240259,1871744520839201860495285803546074
17242659,1887618324860975442016186059364477
17245059,1885761034365315439772177264204032
17247459,1864933735342501758561094752290778
17249859,1865848539612380588418646972961858
17252259,1869824982271425529495213553045362
17254659,1867560660369946885344634641734668
17257059,1865302479714622541070426813243213
17259459,1863804393197067000413682438073824
17261859,1870914332106917265941739496988152
17264259,1852877810135081556900432769554125
17266659,1847780313813828084547626050960449
17269059,1868541362580095025057054902259103
17271459,1857137505330791261880770291042191
17273859,1854269591058644558335995497930416
17276259,1851623185039030746861894010648217
17278659,1864129299892864867742704534301966
17281059,1857709975581472447074369389077472
17283459,1856723642917949678496308996708230
17285859,1853995239147742207031656012010450
17288259,1876393708014336647092911356601409
17290659,1867576135054641574332284523962650
17293059,1862678940926163706333926090562552
17295459,1858338087339666273673972763290254
17297859,1862767300313939539492709093004945
17300259,1860324990098462301981566977759003
17302659,1857006090755987171662014233495033
17305059,1857348470084107101880268322171795
17307459,1862351478013635202146088907893723
17309859,1863078235452284380299660178791771
17312259,1865735111610593888244163663472393
17314659,1860024830615203539033050362174271
17317059,1858785017359745209442955290406948
17319459,1834179661880780407589770518939150
17321859,1839556639177112622433484450832397
17324259,1840629790620872348894408630381535
17326659,1856604164032451071063043987152853
17329059,1858791400517946287635715080112660
17331459,1865034470864613621286678237117301
17333859,1878354247347900401847429897374709
17336259,1867073321704268188669016009022083
17338659,1862143314005105176653934214961121
17341059,1863707437846265521144191411616405
17343459,1857703944651422440385091426097970
17345859,1849298088627888225841990180032113
17348259,1849850072504041489052807072062768
17350659,1852383250277034424233761523550034
17353059,1852986850824042783941928884033429
17355459,1842487125436477297283986235549000
17357859,1844911570115948303988764687894203
17360259,1838229319282556675927501757412110
17362659,1815801456127844684228992338624404
17365059,1817309873105357050754921757613584
17367459,1821298931406025461263391620417513
17369859,1817520729965364274265983431969634
17372259,1813398029892246804877912190029546
17374659,1816387203029388921481811444914948
17377059,1834461237270942438829549435439992
17379459,1839635929641189822577944777802631
17381859,1833073811431415948480057599294197
17384259,1839381400042409821674107262244836
17386659,1836580148043177906530629137650933
17389059,1833551841565175563879217715007819
17391459,1822523395523833088883029172230885
17393859,1823096509931044681614100658597315
17396259,1814104435970478690989370368594285
17398659,1815839027506108278744710463642802
17401059,1816839912158140517123178603488571
17403459,1821611119162759882724185309041989
17405859,1817640002095433475860872495417693
17408259,1815128807868601698349653066306419
17410659,1823386803588305467781886210685366
17413059,1830686203210293467698536003775841
17415459,1861483457409617462535892665736009
17417859,1861816645047548313008948852812561
17420259,1859680983959629996125666294174718
17422659,1844516671719692624700001918671200
17425059,1822437213944576228120305810531831
17427459,1829739878806976494076996956196245
17429859,1846580558462358423954658216199057
17432259,1848250073668819808980146629916673
17434659,1847390900449462401357792876010295
17437059,1844352918375142442977061583081304
17439459,1843057520767317641574866421455283
17441859,1844875268721726003069286959413515
17444259,1846685942766561837525170116454316
17446659,1847988315380006553749623406394343
17449059,1900338963043787885483096014351630
17451459,1891146996572767069288740893579700
17453859,1895056566952487624451976701792525
17456259,1895567274914412704282875113436734
17458659,1889536460134570176375704645316160
17461059,1904662595964430575005525595824600
17463459,1891982212891708678758747637844694
17465859,1901331945180783122701860772395889
17468259,1892835094859558679098880656289520
17470659,1893214229507190555324585821098495
17473059,1899061152958486158250115216142386
17475459,1896850539878561798276993396007805
17477859,1895997734400595624741168981980802
17480259,1903804621148219291358020400201776
17482659,1949843285265557005445489815212481
17485059,1956829400296415838710945877847371
17487459,1942431248293750782749169039204849
17489859,1940110613658992336732892422803349
17492259,1942949184790672814385877033776763
17494659,1911236541910425301599792915745240
17497059,1911747215811409640670388873658403
17499459,1900671703165963809512557144825059
17501859,1906294931328474829989264216785384
17504259,1905853346397240975667375358379358
17506659,1903157347209174048795822271809258
17509059,1906975295219607520446661484182344
17511459,1909930863016895103377953914237821
17513859,1906141127435602920744999148923320
17516259,1904355674250106351213322343030510
17518659,1904679795751152174820173927499073
17521059,1904286635330887491427085522971337
17523459,1876357647625136398547139648945365
17525859,1860335037533845946607963214774006
17528259,1857232120590286743885873198939466
17530659,1825556252386952167511351859932332
17533059,1809910895868473691916380141551015
17535459,1815683278271255052251013671242196
17537859,1825376854065351372169060254120641
17540259,1825012771929253184321441804884411
17542659,1830159997850821867305495238278549
17545059,1825026584858687826232076284289477
17547459,1819911076319548250491883751758036
17549859,1820995156220959481699905902098831
17552259,1828765231864032211002746579966167
17554659,1810807965675759320954766960361472
17557059,1815813745852954316491360680542208
17559459,1815084265207720930877615895340616
17561859,1825970667035820066046176939555350
17564259,1823690322774548104904195983326485
17566659,1837187121461747042430844297863906
17569059,1833122815252543652720411602110286
17571459,1826004836817396699172266558687840
17573859,1823693660826739051071534372055789
17576259,1835874577124652252943911103748269
17578659,1836946861950340336843616518245803
17581059,1850178036110264287216298143039140
17583459,1844350885326924488753983911758892
17585859,1840717310737210037298816272710944
17588259,1839762701779194456013900003539854
17590659,1826597496486778813093945866021481
17593059,1843628037265299115733526134429187
17595459,1802206796444712286801915455197333
17597859,1810105375841594694056626101180662
17600259,1807142456293287440562931347346062
17602659,1806502458525058872112137006462165
17605059,1810346418583750418583609260946824
17607459,1808065116680754656080328274487971
17609859,1800128562591445372656011669800579
17612259,1788024899999537874427205480791604
17614659,1790108166667596135822284897613333
17617059,1791331378266455949683191975120526
17619459,1793524836712261004969524647112479
17621859,1792344286375280248871717590775665
17624259,1800446405580023639189489380308019
17626659,1803591831453252026375858919318257
17629059,1813040896564014075372522020665791
17631459,1815404399206297786486326817463511
17633859,1791758353118223613817785268825602
17636259,1824374563157341885117498657589918
17638659,1844776131653181099881573412430212
17641059,1836553668599816833218558488205052
17643459,1832296352043398586147731873785978
17645859,1832504384878413241206961569308713
17648259,1835664942710368764127266007314767
17650659,1835376987883042463490908125912814
17653059,1832880811804093204614413796026630
17655459,1833773086046417766693702654978205
17657859,1833481403452965887452506766734707
17660259,1838623790391138408442743633332944
17662659,1836435605234385448669131071134877
17665059,1827886728246076387343079122886344
17667459,1826864856871982875592071646557031
17669859,1833622570773806698443209239520291
17672259,1831434931318971409551001429726309
17674659,1825543570805638295328920264084118
17677059,1823485608926968724180644671382751
17679459,1824593986626737730570208273385393
17681859,1832251679848971437207992500145891
17684259,1825639656927833653648981502656771
17686659,1770596392769998255913428875201277
17689059,1766238361249118896660231834608105
17691459,1774894488971701994980378093749538
17693859,1811789122228542382434531130115380
17696259,1802526745512160049401017374129134
17698659,1798890891992158108630332715765806
17701059,1801890514860286927742531819388944
17703459,1805800455624672661931982809326247
17705859,1802009526056364587780075775143677
17708259,1803292778899733427508835701606001
17710659,1802052736853122121447699987914035
17713059,1813503064680898065685945111635589
17715459,1822384273504019484946120026626318
17717859,1813202904427773652664023095143246
17720259,1821610547747596551207540998407544
17722659,1819604090718539787329344913155707
17725059,1811619777889729744710025855808301
17727459,1815582161654914759115781206830242
17729859,1823893365015002720368556956085828
17732259,1817464112701867632203837691211203
17734659,1810167233586569902939196077077677
17737059,1821159497247585000963325973863758
17739459,1821030519407926865045494136499972
17741859,1820201776267735366715380709054721
17744259,1820853069001439011437357276224749
17746659,1820680264111530605545148321315893
17749059,1824120960010384051493656191675969
17751459,1823709489675585132013930704437651
17753859,1829209344494308734880463990390144
17756259,1830429610097533257794674119254826
17758659,1827296619717806012513766568630551
17761059,1831453713649288095012480151677960
17763459,1843023216657186939830345457381609
